level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2608	900	-1	
2	1	1	0	0	0	136	337	2454	248	-1	
3	1	1	1	0	0	136	337	2454	248	-1	
4	1	1	1	1	0	136	337	1520	25	-1	
5	1	1	1	1	1	136	337	3	20	60.682758	{
5	1	1	1	1	2	1654	360	2	2	54.080910	.
4	1	1	1	2	0	1327	547	1263	38	-1	
5	1	1	1	2	1	1327	547	59	27	96.950752	337
