,excl,,,,,,,,,,,,,,,,,,,,,,,
,51.02 to 62.80,,4.0,3.0,4.5,3.0,5.0,3.0,5.5,3.0,6.0,3.0,6.5,3.0,7.0,3.0,8.0,3.0,9.0,3.0,,,,,
,excl,,,,,,,,,,,,,,,,,,,,,,,~ :s:
,62.80 to 74.58,,4.0,3.0,4.0,3.0,4.5,3.0,5.0,3.0,5.5,3.0,5.5,3.0,6.0,3.0,7.5,3.0,8.0,3.0,11.0,3.0,,,to:!
,excl,,,,,,,,,,,,,,,,,,,,,,,t:1:1
,,,,,,,,,,,,,,,,,,,,,,,,~
w,74.58 to 86.35,,3.5,3.0,3.5,3.0,4.0,3.0,4.5,3.0,5.0,3.0,5.0,3.0,5.5,3.0,6.0,3.0,7.0,3.0,9.0,3.0,10.0,3.0,
Vt,excl,,,,,,,,,,,,,,,,,,,,,,,;=l
,86.35 to 102.0,,3.5,2.5,3.5,2.5,3.5,3.0,4.0,3.0,4.5,3.0,4.5,3.0,5.0,3.0,5.5,3.0,6.0,3.0,8.0,3.0,9.0,3.0,
,excl,,,,,,,,,,,,,,,,,,,,,,,~
,,,,,,,,,,,,,,,,,,,,,,,,N
,102.0 to 125.6,,3.5,2.5,3.5,2.5,3.5,3.0,3.5,3.0,4.0,3.0,4.0,3.0,4.5,3.0,5.0,3.0,5.5,3.0,7.0,3.0,8.0,3.0,0
,,,,,,,,,,,,,,,,,,,,,,,,N
,excl,,,,,,,,,,,,,,,,,,,,,,,U1
,125.6 to 149.2,,3.0,2.5,3.5,2.5,3.5,2.5,3.5,3.0,3.5,3.0,3.5,3.0,4.0,3.0,4.5,3.0,5.0,3.0,6.5,3.0,7.0,3.0,
,excl,,,,,,,,,,,,,,,,,,,,,,,
,149.2 to 196.2,,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.5,2.0,3.5,2.5,3.5,2.5,4.0,3.0,4.5,3.0,6.0,3.0,6.5,3.0,
,excl,,,,,,,,,,,,,,,,,,,,,,,
,196.2 to 392.5,,2.5,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.5,2.0,3.5,2.0,3.5,2.5,3.5,3.0,4.0,3.0,5.5,3.0,6.0,3.0,
,excl,,,,,,,,,,,,,,,,,,,,,,,
,392.5 to 588.8,,2.5,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.5,2.0,3.5,2.0,3.5,2.5,3.5,3.0,3.5,3.0,4.0,3.0,4.5,3.0,
,excl,,,,,,,,,,,,,,,,,,,,,,,
,588.8 to 785.0,,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,2.0,2.5,2.0,2.5,2.0,2.5,2.0,2.5,2.0,3.0,2.0,3.5,2.0,
,excl,,,,,,,,,,,,,,,,,,,,,,,
,785.0 to 1178,,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,3.0,1.0,3.5,1.0,
,excl,,,,,,,,,,,,,,,,,,,,,,,
,1178 to 1962,,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,3.0,1.0,
,excl,,,,,,,,,,,,,,,,,,,,,,,
,1962 to 2355,,2.0,1.0,2.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,
,excl,,,,,,,,,,,,,,,,,,,,,,,
,2355 to 2983,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,
